year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,32,33,5.1750865,51.3156204,29.321657,2,14,72.90,-468.83,3.84,15.7,7.1,3.05148,3.66,3.00,298.8,0.6,0.00,0.01,25.7,1,0.585,370.7,0.0,1142.00,54.00,54.00,34.00,20411.00,130.00
2015,10,4,8,32,34,5.1750722,51.3156128,29.321701,2,14,71.89,-469.57,3.84,14.9,7.1,3.05148,3.69,3.00,274.8,0.6,0.00,0.01,26.7,1,0.585,372.5,0.0,1149.00,54.00,54.00,34.00,20411.00,130.00
2015,10,4,8,32,35,5.1750584,51.3156052,29.321749,2,14,70.93,-470.37,3.88,15.1,7.1,3.05148,4.49,3.00,340.7,0.6,0.00,0.01,27.7,1,0.585,374.4,0.0,1163.00,51.00,51.00,33.00,20411.00,118.00
2015,10,4,8,32,36,5.1750445,51.3155975,29.321795,2,14,69.95,-471.14,3.84,16.6,7.1,3.05148,3.20,3.00,290.2,0.6,1.60,0.01,28.7,1,0.591,377.9,0.0,1149.00,54.00,54.00,34.00,20411.00,130.00
2015,10,4,8,32,37,5.1750298,51.3155899,29.321836,2,14,68.91,-471.86,3.85,16.9,7.1,3.05148,3.94,3.00,368.1,0.6,1.39,0.01,29.7,1,0.609,381.8,0.0,1155.00,52.00,52.00,32.00,20411.00,104.00
2015,10,4,8,32,38,5.1750154,51.3155861,29.321877,2,14,67.93,-472.54,3.84,16.5,7.1,3.05148,2.33,3.00,208.6,0.6,1.39,0.01,30.7,1,0.623,383.6,0.0,1155.00,52.00,52.00,33.00,20411.00,122.00
2015,10,4,8,32,39,5.1750021,51.3155785,29.321926,2,14,67.01,-473.33,3.84,16.4,7.1,3.05148,2.58,3.00,228.0,0.6,2.99,0.01,31.7,1,0.646,385.4,0.0,1158.00,51.00,51.00,33.00,20411.00,124.00
2015,10,4,8,32,40,5.1749878,51.3155708,29.321962,2,14,65.99,-473.97,3.84,17.2,7.1,3.05148,4.03,3.00,389.6,0.7,3.58,0.01,32.7,1,0.683,387.5,0.0,1155.00,50.00,50.00,32.00,20411.00,102.00
2015,10,4,8,32,41,5.1749744,51.3155670,29.322008,2,14,65.08,-474.71,3.72,17.5,7.1,3.05148,4.51,3.00,461.5,0.7,1.68,0.01,33.7,1,0.706,388.7,0.0,1143.00,51.00,51.00,32.00,20411.00,118.00
2015,10,4,8,32,42,5.1749606,51.3155594,29.322042,2,14,64.09,-475.31,3.70,18.6,7.1,3.05148,3.94,3.00,448.0,0.7,3.85,0.01,34.7,1,0.735,390.3,0.0,1141.00,54.00,54.00,34.00,20411.00,126.00
2015,10,4,8,32,43,5.1749468,51.3155556,29.322084,2,14,63.13,-475.98,3.79,19.2,7.1,3.05148,3.04,3.00,355.4,0.8,5.71,0.01,35.7,1,0.785,392.5,0.0,1146.00,53.00,53.00,34.00,20411.00,116.00
2015,10,4,8,32,44,5.1749325,51.3155518,29.322107,2,14,62.15,-476.44,3.81,18.4,7.1,3.05148,3.74,3.00,406.7,0.8,6.20,0.01,36.7,1,0.847,395.2,0.0,1151.00,52.00,52.00,33.00,20411.00,126.00
