voor_huis;MAP;
Latitude;Longitude;Datum;Tijd;IRMI;IBI;Amount;Sprayer;Section;Amount_2;Sprayer_2;Section_2;
51.316583;5.174924;31.05.2015;07:13:11;17.8;1.81;0;100;48;100;0;0;
51.316617;5.175087;31.05.2015;07:13:11;18.0;1.68;0;100;768;100;0;0;
51.316568;5.174852;31.05.2015;07:13:11;7.3;1.21;0;100;12;100;0;0;
51.316602;5.175016;31.05.2015;07:13:11;18.3;1.78;0;100;192;100;0;0;
51.316629;5.175148;31.05.2015;07:13:11;13.8;2.23;0;100;3072;100;0;0;
51.316774;5.174836;31.05.2015;07:13:12;18.5;1.84;0;100;48;100;0;0;
51.316808;5.174999;31.05.2015;07:13:12;18.0;1.64;0;100;768;100;0;0;
51.316759;5.174764;31.05.2015;07:13:12;12.5;1.42;0;100;12;100;0;0;
51.316793;5.174928;31.05.2015;07:13:12;18.6;1.79;0;100;192;100;0;0;
51.316821;5.175060;31.05.2015;07:13:12;15.3;2.29;0;100;3072;100;0;0;
51.316798;5.174823;31.05.2015;07:13:13;18.0;1.78;0;100;48;100;0;0;
51.316833;5.174986;31.05.2015;07:13:13;18.3;1.63;0;100;768;100;0;0;
51.316783;5.174752;31.05.2015;07:13:13;16.4;1.64;0;100;12;100;0;0;
51.316818;5.174915;31.05.2015;07:13:13;18.4;1.75;0;100;192;100;0;0;
51.316846;5.175047;31.05.2015;07:13:13;16.2;2.40;0;100;3072;100;0;0;
51.316823;5.174810;31.05.2015;07:13:14;17.5;1.77;0;100;48;100;0;0;
51.316857;5.174973;31.05.2015;07:13:14;18.9;1.69;0;100;768;100;0;0;
51.316808;5.174739;31.05.2015;07:13:14;17.6;1.81;0;100;12;100;0;0;
51.316842;5.174902;31.05.2015;07:13:14;18.3;1.73;0;100;192;100;0;0;
51.316870;5.175034;31.05.2015;07:13:14;17.2;2.53;0;100;3072;100;0;0;
51.316847;5.174797;31.05.2015;07:13:15;16.6;1.75;0;100;48;100;0;0;
51.316882;5.174960;31.05.2015;07:13:15;19.4;1.74;0;100;768;100;0;0;
51.316832;5.174726;31.05.2015;07:13:15;17.6;1.93;0;100;12;100;0;0;
51.316867;5.174889;31.05.2015;07:13:15;18.3;1.76;0;100;192;100;0;0;
51.316895;5.175021;31.05.2015;07:13:15;17.7;2.64;0;100;3072;100;0;0;
51.316872;5.174784;31.05.2015;07:13:16;16.3;1.71;0;100;48;100;0;0;
51.316907;5.174947;31.05.2015;07:13:16;19.5;1.77;0;100;768;100;0;0;
51.316857;5.174713;31.05.2015;07:13:16;17.8;1.96;0;100;12;100;0;0;
51.316892;5.174876;31.05.2015;07:13:16;18.6;1.82;0;100;192;100;0;0;
51.316920;5.175008;31.05.2015;07:13:16;17.5;2.63;0;100;3072;100;0;0;
51.316899;5.174770;31.05.2015;07:13:17;16.5;1.71;0;100;48;100;0;0;
51.316933;5.174934;31.05.2015;07:13:17;19.6;1.78;0;100;768;100;0;0;
51.316884;5.174699;31.05.2015;07:13:17;18.0;1.93;0;100;12;100;0;0;
51.316918;5.174862;31.05.2015;07:13:17;18.9;1.82;0;100;192;100;0;0;
51.316946;5.174995;31.05.2015;07:13:17;17.5;2.62;0;100;3072;100;0;0;
51.316928;5.174755;31.05.2015;07:13:18;17.3;1.75;0;100;48;100;0;0;
51.316962;5.174919;31.05.2015;07:13:18;19.2;1.71;0;100;768;100;0;0;
51.316913;5.174684;31.05.2015;07:13:18;18.1;1.86;0;100;12;100;0;0;
51.316947;5.174847;31.05.2015;07:13:18;19.0;1.75;0;100;192;100;0;0;
51.316975;5.174980;31.05.2015;07:13:18;17.2;2.54;0;100;3072;100;0;0;
51.316928;5.174755;31.05.2015;07:13:18;18.3;1.80;0;100;48;100;0;0;
51.316993;5.174903;31.05.2015;07:13:19;19.2;1.65;0;100;768;100;0;0;
51.316945;5.174667;31.05.2015;07:13:19;18.3;1.83;0;100;12;100;0;0;
51.316979;5.174831;31.05.2015;07:13:19;19.6;1.76;0;100;192;100;0;0;
51.317006;5.174964;31.05.2015;07:13:19;16.8;2.47;0;100;3072;100;0;0;
51.316960;5.174739;31.05.2015;07:13:19;18.8;1.84;0;100;48;100;0;0;
51.317026;5.174886;31.05.2015;07:13:20;18.8;1.58;0;100;768;100;0;0;
51.316979;5.174651;31.05.2015;07:13:20;18.4;1.84;0;100;12;100;0;0;
51.317012;5.174814;31.05.2015;07:13:20;19.1;1.72;0;100;192;100;0;0;
51.317039;5.174947;31.05.2015;07:13:20;16.5;2.43;0;100;3072;100;0;0;
51.316993;5.174722;31.05.2015;07:13:20;19.0;1.91;0;100;48;100;0;0;
51.317060;5.174869;31.05.2015;07:13:21;18.9;1.60;0;100;768;100;0;0;
51.317011;5.174634;31.05.2015;07:13:21;18.2;1.89;0;100;12;100;0;0;
51.317045;5.174798;31.05.2015;07:13:21;19.0;1.72;0;100;192;100;0;0;
51.317072;5.174930;31.05.2015;07:13:21;16.5;2.47;0;100;3072;100;0;0;
51.317026;5.174705;31.05.2015;07:13:21;18.7;1.94;0;100;48;100;0;0;
51.317093;5.174852;31.05.2015;07:13:22;18.9;1.65;0;100;768;100;0;0;
51.317044;5.174617;31.05.2015;07:13:22;18.0;1.92;0;100;12;100;0;0;
51.317078;5.174780;31.05.2015;07:13:22;18.4;1.69;0;100;192;100;0;0;
51.317106;5.174913;31.05.2015;07:13:22;16.8;2.54;0;100;3072;100;0;0;
51.317059;5.174688;31.05.2015;07:13:22;18.1;1.92;0;100;48;100;0;0;
51.317126;5.174835;31.05.2015;07:13:23;19.1;1.72;0;100;768;100;0;0;
51.317077;5.174600;31.05.2015;07:13:23;17.5;1.96;0;100;12;100;0;0;
51.317111;5.174763;31.05.2015;07:13:23;18.4;1.75;0;100;192;100;0;0;
51.317138;5.174896;31.05.2015;07:13:23;16.7;2.58;0;100;3072;100;0;0;
51.317092;5.174671;31.05.2015;07:13:23;17.3;1.82;0;100;48;100;0;0;
51.317160;5.174817;31.05.2015;07:13:24;18.8;1.72;0;100;768;100;0;0;
51.317110;5.174583;31.05.2015;07:13:24;17.1;1.95;0;100;12;100;0;0;
51.317145;5.174746;31.05.2015;07:13:24;18.3;1.76;0;100;192;100;0;0;
51.317172;5.174879;31.05.2015;07:13:24;16.5;2.56;0;100;3072;100;0;0;
51.317125;5.174654;31.05.2015;07:13:24;16.8;1.77;0;100;48;100;0;0;
51.317193;5.174800;31.05.2015;07:13:25;18.3;1.69;0;100;768;100;0;0;
51.317144;5.174566;31.05.2015;07:13:25;16.8;1.91;0;100;12;100;0;0;
51.317178;5.174729;31.05.2015;07:13:25;18.3;1.75;0;100;192;100;0;0;
51.317206;5.174861;31.05.2015;07:13:25;16.2;2.52;0;100;3072;100;0;0;
51.317159;5.174637;31.05.2015;07:13:25;16.8;1.75;0;100;48;100;0;0;
51.317227;5.174783;31.05.2015;07:13:26;18.3;1.74;0;100;768;100;0;0;
51.317178;5.174548;31.05.2015;07:13:26;16.8;1.87;0;100;12;100;0;0;
51.317212;5.174711;31.05.2015;07:13:26;18.4;1.78;0;100;192;100;0;0;
51.317239;5.174844;31.05.2015;07:13:26;16.1;2.52;0;100;3072;100;0;0;
51.317193;5.174619;31.05.2015;07:13:26;17.1;1.79;0;100;48;100;0;0;
51.317261;5.174765;31.05.2015;07:13:27;18.7;1.79;0;100;768;100;0;0;
51.317212;5.174531;31.05.2015;07:13:27;17.2;1.89;0;100;12;100;0;0;
51.317246;5.174694;31.05.2015;07:13:27;18.4;1.80;0;100;192;100;0;0;
51.317274;5.174827;31.05.2015;07:13:27;16.1;2.51;0;100;3072;100;0;0;
51.317227;5.174602;31.05.2015;07:13:27;17.3;1.82;0;100;48;100;0;0;
51.317295;5.174748;31.05.2015;07:13:28;19.3;1.86;0;100;768;100;0;0;
51.317246;5.174513;31.05.2015;07:13:28;17.5;1.93;0;100;12;100;0;0;
51.317280;5.174677;31.05.2015;07:13:28;18.4;1.80;0;100;192;100;0;0;
51.317308;5.174809;31.05.2015;07:13:28;16.1;2.50;0;100;3072;100;0;0;
51.317261;5.174585;31.05.2015;07:13:28;17.2;1.81;0;100;48;100;0;0;
51.317329;5.174730;31.05.2015;07:13:29;19.3;1.83;0;100;768;100;0;0;
51.317279;5.174496;31.05.2015;07:13:29;17.3;1.94;0;100;12;100;0;0;
51.317314;5.174659;31.05.2015;07:13:29;18.5;1.78;0;100;192;100;0;0;
51.317342;5.174791;31.05.2015;07:13:29;16.1;2.50;0;100;3072;100;0;0;
51.317294;5.174567;31.05.2015;07:13:29;17.0;1.77;0;100;48;100;0;0;
51.317363;5.174712;31.05.2015;07:13:30;19.6;1.88;0;100;768;100;0;0;
51.317312;5.174478;31.05.2015;07:13:30;16.8;1.92;0;100;12;100;0;0;
51.317348;5.174641;31.05.2015;07:13:30;18.5;1.78;0;100;192;100;0;0;
51.317377;5.174772;31.05.2015;07:13:30;16.1;2.52;0;100;3072;100;0;0;
51.317327;5.174549;31.05.2015;07:13:30;16.6;1.71;0;100;48;100;0;0;
51.317397;5.174694;31.05.2015;07:13:31;19.4;1.89;0;100;768;100;0;0;
51.317346;5.174460;31.05.2015;07:13:31;16.1;1.88;0;100;12;100;0;0;
51.317381;5.174623;31.05.2015;07:13:31;18.6;1.81;0;100;192;100;0;0;
51.317410;5.174755;31.05.2015;07:13:31;15.9;2.54;0;100;3072;100;0;0;
51.317361;5.174531;31.05.2015;07:13:31;16.3;1.67;0;100;48;100;0;0;
51.317429;5.174677;31.05.2015;07:13:32;19.5;1.92;0;100;768;100;0;0;
51.317381;5.174442;31.05.2015;07:13:32;16.3;1.89;0;100;12;100;0;0;
51.317415;5.174606;31.05.2015;07:13:32;18.4;1.78;0;100;192;100;0;0;
51.317442;5.174738;31.05.2015;07:13:32;16.1;2.56;0;100;3072;100;0;0;
51.317396;5.174514;31.05.2015;07:13:32;16.5;1.68;0;100;48;100;0;0;
51.317463;5.174660;31.05.2015;07:13:33;19.4;1.90;0;100;768;100;0;0;
51.317414;5.174425;31.05.2015;07:13:33;16.6;1.90;0;100;12;100;0;0;
51.317448;5.174589;31.05.2015;07:13:33;18.3;1.73;0;100;192;100;0;0;
51.317475;5.174721;31.05.2015;07:13:33;16.2;2.56;0;100;3072;100;0;0;
51.317429;5.174497;31.05.2015;07:13:33;16.9;1.74;0;100;48;100;0;0;
51.317497;5.174643;31.05.2015;07:13:34;19.7;1.92;0;100;768;100;0;0;
51.317448;5.174408;31.05.2015;07:13:34;17.1;1.94;0;100;12;100;0;0;
51.317482;5.174571;31.05.2015;07:13:34;18.2;1.67;0;100;192;100;0;0;
51.317509;5.174704;31.05.2015;07:13:34;16.5;2.57;0;100;3072;100;0;0;
51.317463;5.174479;31.05.2015;07:13:34;17.4;1.85;0;100;48;100;0;0;
51.317531;5.174625;31.05.2015;07:13:35;19.8;1.92;0;100;768;100;0;0;
51.317481;5.174391;31.05.2015;07:13:35;17.2;1.92;0;100;12;100;0;0;
51.317516;5.174554;31.05.2015;07:13:35;17.9;1.66;0;100;192;100;0;0;
51.317544;5.174686;31.05.2015;07:13:35;16.0;2.51;0;100;3072;100;0;0;
51.317496;5.174462;31.05.2015;07:13:35;17.2;1.83;0;100;48;100;0;0;
51.317565;5.174607;31.05.2015;07:13:36;19.9;1.92;0;100;768;100;0;0;
51.317514;5.174373;31.05.2015;07:13:36;17.0;1.87;0;100;12;100;0;0;
51.317549;5.174536;31.05.2015;07:13:36;17.8;1.66;0;100;192;100;0;0;
51.317578;5.174668;31.05.2015;07:13:36;15.6;2.46;0;100;3072;100;0;0;
51.317529;5.174444;31.05.2015;07:13:36;16.9;1.79;0;100;48;100;0;0;
51.317598;5.174590;31.05.2015;07:13:37;19.6;1.87;0;100;768;100;0;0;
51.317548;5.174355;31.05.2015;07:13:37;16.5;1.82;0;100;12;100;0;0;
51.317583;5.174519;31.05.2015;07:13:37;17.6;1.66;0;100;192;100;0;0;
51.317611;5.174651;31.05.2015;07:13:37;15.7;2.46;0;100;3072;100;0;0;
51.317563;5.174427;31.05.2015;07:13:37;16.7;1.74;0;100;48;100;0;0;
51.317631;5.174573;31.05.2015;07:13:38;19.5;1.86;0;100;768;100;0;0;
51.317582;5.174338;31.05.2015;07:13:38;16.6;1.81;0;100;12;100;0;0;
51.317616;5.174502;31.05.2015;07:13:38;17.9;1.67;0;100;192;100;0;0;
51.317643;5.174635;31.05.2015;07:13:38;16.2;2.54;0;100;3072;100;0;0;
51.317597;5.174410;31.05.2015;07:13:38;16.8;1.77;0;100;48;100;0;0;
51.317664;5.174556;31.05.2015;07:13:39;19.4;1.85;0;100;768;100;0;0;
51.317616;5.174321;31.05.2015;07:13:39;16.8;1.82;0;100;12;100;0;0;
51.317650;5.174485;31.05.2015;07:13:39;18.0;1.68;0;100;192;100;0;0;
51.317677;5.174618;31.05.2015;07:13:39;16.6;2.58;0;100;3072;100;0;0;
51.317631;5.174393;31.05.2015;07:13:39;16.8;1.78;0;100;48;100;0;0;
51.317649;5.174304;31.05.2015;07:13:40;16.7;1.82;0;100;12;100;0;0;
51.317698;5.174539;31.05.2015;07:13:40;19.5;1.88;0;100;768;100;0;0;
51.317683;5.174467;31.05.2015;07:13:40;17.6;1.66;0;100;192;100;0;0;
51.317711;5.174600;31.05.2015;07:13:40;16.1;2.54;0;100;3072;100;0;0;
51.317664;5.174376;31.05.2015;07:13:40;16.7;1.77;0;100;48;100;0;0;
51.317732;5.174521;31.05.2015;07:13:41;19.4;1.83;0;100;768;100;0;0;
51.317682;5.174287;31.05.2015;07:13:41;16.4;1.82;0;100;12;100;0;0;
51.317717;5.174450;31.05.2015;07:13:41;17.3;1.65;0;100;192;100;0;0;
51.317746;5.174582;31.05.2015;07:13:41;16.1;2.52;0;100;3072;100;0;0;
51.317697;5.174358;31.05.2015;07:13:41;16.7;1.78;0;100;48;100;0;0;
51.317715;5.174269;31.05.2015;07:13:42;16.3;1.86;0;100;12;100;0;0;
51.317766;5.174503;31.05.2015;07:13:42;19.5;1.82;0;100;768;100;0;0;
51.317750;5.174432;31.05.2015;07:13:42;17.3;1.65;0;100;192;100;0;0;
51.317779;5.174564;31.05.2015;07:13:42;16.0;2.50;0;100;3072;100;0;0;
51.317730;5.174340;31.05.2015;07:13:42;16.8;1.79;0;100;48;100;0;0;
51.317749;5.174252;31.05.2015;07:13:43;16.6;1.89;0;100;12;100;0;0;
51.317799;5.174486;31.05.2015;07:13:43;19.4;1.80;0;100;768;100;0;0;
51.317784;5.174415;31.05.2015;07:13:43;17.8;1.69;0;100;192;100;0;0;
51.317812;5.174547;31.05.2015;07:13:43;16.0;2.52;0;100;3072;100;0;0;
51.317764;5.174323;31.05.2015;07:13:43;16.8;1.78;0;100;48;100;0;0;
51.317784;5.174234;31.05.2015;07:13:44;16.9;1.91;0;100;12;100;0;0;
51.317832;5.174468;31.05.2015;07:13:44;19.4;1.81;0;100;768;100;0;0;
51.317818;5.174397;31.05.2015;07:13:44;18.0;1.69;0;100;192;100;0;0;
51.317845;5.174530;31.05.2015;07:13:44;16.1;2.55;0;100;3072;100;0;0;
51.317798;5.174305;31.05.2015;07:13:44;17.0;1.79;0;100;48;100;0;0;
51.317817;5.174216;31.05.2015;07:13:45;16.8;1.85;0;100;12;100;0;0;
51.317866;5.174451;31.05.2015;07:13:45;19.1;1.77;0;100;768;100;0;0;
51.317851;5.174380;31.05.2015;07:13:45;17.9;1.69;0;100;192;100;0;0;
51.317878;5.174513;31.05.2015;07:13:45;16.1;2.55;0;100;3072;100;0;0;
51.317832;5.174288;31.05.2015;07:13:45;17.0;1.79;0;100;48;100;0;0;
51.317851;5.174199;31.05.2015;07:13:46;16.7;1.83;0;100;12;100;0;0;
51.317899;5.174434;31.05.2015;07:13:46;19.1;1.76;0;100;768;100;0;0;
51.317885;5.174363;31.05.2015;07:13:46;17.8;1.69;0;100;192;100;0;0;
51.317912;5.174496;31.05.2015;07:13:46;16.1;2.56;0;100;3072;100;0;0;
51.317866;5.174271;31.05.2015;07:13:46;16.9;1.80;0;100;48;100;0;0;
51.317885;5.174182;31.05.2015;07:13:47;16.1;1.81;0;100;12;100;0;0;
51.317933;5.174418;31.05.2015;07:13:47;19.2;1.77;0;100;768;100;0;0;
51.317918;5.174346;31.05.2015;07:13:47;17.9;1.72;0;100;192;100;0;0;
51.317945;5.174479;31.05.2015;07:13:47;15.8;2.56;0;100;3072;100;0;0;
51.317899;5.174254;31.05.2015;07:13:47;16.7;1.77;0;100;48;100;0;0;
51.317918;5.174166;31.05.2015;07:13:48;16.0;1.84;0;100;12;100;0;0;
51.317966;5.174401;31.05.2015;07:13:48;19.4;1.83;0;100;768;100;0;0;
51.317952;5.174329;31.05.2015;07:13:48;18.1;1.76;0;100;192;100;0;0;
51.317979;5.174462;31.05.2015;07:13:48;15.0;2.48;0;100;3072;100;0;0;
51.317933;5.174237;31.05.2015;07:13:48;16.6;1.75;0;100;48;100;0;0;
51.317952;5.174149;31.05.2015;07:13:49;15.3;1.80;0;100;12;100;0;0;
51.318000;5.174384;31.05.2015;07:13:49;18.6;1.79;0;100;768;100;0;0;
51.317986;5.174312;31.05.2015;07:13:49;18.0;1.75;0;100;192;100;0;0;
51.318013;5.174445;31.05.2015;07:13:49;14.5;2.42;0;100;3072;100;0;0;
51.317967;5.174220;31.05.2015;07:13:49;15.6;1.58;0;100;48;100;0;0;
51.317985;5.174132;31.05.2015;07:13:50;14.3;1.69;0;100;12;100;0;0;
51.318034;5.174366;31.05.2015;07:13:50;17.6;1.71;0;100;768;100;0;0;
51.318019;5.174295;31.05.2015;07:13:50;17.3;1.61;0;100;192;100;0;0;
51.318047;5.174428;31.05.2015;07:13:50;13.3;2.27;0;100;3072;100;0;0;
51.318000;5.174203;31.05.2015;07:13:50;14.3;1.43;0;100;48;100;0;0;
51.318017;5.174115;31.05.2015;07:13:51;11.3;1.46;0;100;12;100;0;0;
51.318068;5.174348;31.05.2015;07:13:51;16.7;1.61;0;100;768;100;0;0;
51.318053;5.174277;31.05.2015;07:13:51;16.1;1.45;0;100;192;100;0;0;
51.318082;5.174409;31.05.2015;07:13:51;12.5;2.21;0;100;3072;100;0;0;
51.318033;5.174186;31.05.2015;07:13:51;13.1;1.27;0;100;48;100;0;0;
51.318050;5.174097;31.05.2015;07:13:52;9.7;1.34;0;100;12;100;0;0;
51.318102;5.174330;31.05.2015;07:13:52;16.2;1.56;0;100;768;100;0;0;
51.318086;5.174259;31.05.2015;07:13:52;15.1;1.33;0;100;192;100;0;0;
51.318115;5.174391;31.05.2015;07:13:52;9.9;2.06;0;100;3072;100;0;0;
51.318066;5.174168;31.05.2015;07:13:52;13.0;1.28;0;100;48;100;0;0;
51.318084;5.174078;31.05.2015;07:13:53;8.5;1.27;0;100;12;100;0;0;
51.318135;5.174312;31.05.2015;07:13:53;15.5;1.53;0;100;768;100;0;0;
51.318120;5.174241;31.05.2015;07:13:53;14.5;1.32;0;100;192;100;0;0;
51.318149;5.174373;31.05.2015;07:13:53;9.5;2.06;0;100;3072;100;0;0;
51.318099;5.174149;31.05.2015;07:13:53;13.8;1.36;0;100;48;100;0;0;
51.318118;5.174060;31.05.2015;07:13:54;10.6;1.38;0;100;12;100;0;0;
51.318167;5.174295;31.05.2015;07:13:54;15.5;1.53;0;100;768;100;0;0;
51.318152;5.174224;31.05.2015;07:13:54;14.8;1.36;0;100;192;100;0;0;
51.318180;5.174356;31.05.2015;07:13:54;11.1;2.23;0;100;3072;100;0;0;
51.318133;5.174132;31.05.2015;07:13:54;15.0;1.50;0;100;48;100;0;0;
51.318153;5.174043;31.05.2015;07:13:55;13.4;1.65;0;100;12;100;0;0;
51.318199;5.174279;31.05.2015;07:13:55;16.4;1.60;0;100;768;100;0;0;
51.318185;5.174207;31.05.2015;07:13:55;15.8;1.46;0;100;192;100;0;0;
51.318211;5.174341;31.05.2015;07:13:55;14.7;2.50;0;100;3072;100;0;0;
51.318167;5.174115;31.05.2015;07:13:55;17.2;1.75;0;100;48;100;0;0;
51.318186;5.174026;31.05.2015;07:13:56;16.7;1.93;0;100;12;100;0;0;
51.318233;5.174262;31.05.2015;07:13:56;18.0;1.69;0;100;768;100;0;0;
51.318219;5.174190;31.05.2015;07:13:56;17.2;1.56;0;100;192;100;0;0;
51.318246;5.174323;31.05.2015;07:13:56;17.1;2.67;0;100;3072;100;0;0;
51.318200;5.174098;31.05.2015;07:13:56;18.6;1.92;0;100;48;100;0;0;
51.318219;5.174009;31.05.2015;07:13:57;18.2;2.07;0;100;12;100;0;0;
51.318268;5.174244;31.05.2015;07:13:57;18.9;1.72;0;100;768;100;0;0;
51.318253;5.174173;31.05.2015;07:13:57;18.0;1.62;0;100;192;100;0;0;
51.318281;5.174305;31.05.2015;07:13:57;17.5;2.71;0;100;3072;100;0;0;
51.318234;5.174081;31.05.2015;07:13:57;19.2;1.96;0;100;48;100;0;0;
51.318252;5.173992;31.05.2015;07:13:58;17.9;2.00;0;100;12;100;0;0;
51.318302;5.174226;31.05.2015;07:13:58;18.9;1.71;0;100;768;100;0;0;
51.318286;5.174155;31.05.2015;07:13:58;18.1;1.62;0;100;192;100;0;0;
51.318315;5.174287;31.05.2015;07:13:58;17.3;2.69;0;100;3072;100;0;0;
51.318267;5.174063;31.05.2015;07:13:58;18.7;1.86;0;100;48;100;0;0;
51.318286;5.173975;31.05.2015;07:13:59;17.6;2.00;0;100;12;100;0;0;
51.318335;5.174209;31.05.2015;07:13:59;18.7;1.71;0;100;768;100;0;0;
51.318320;5.174138;31.05.2015;07:13:59;17.8;1.59;0;100;192;100;0;0;
51.318348;5.174270;31.05.2015;07:13:59;17.0;2.69;0;100;3072;100;0;0;
51.318301;5.174046;31.05.2015;07:13:59;18.7;1.88;0;100;48;100;0;0;
51.318320;5.173957;31.05.2015;07:14:00;17.8;2.03;0;100;12;100;0;0;
51.318368;5.174192;31.05.2015;07:14:00;18.6;1.68;0;100;768;100;0;0;
51.318353;5.174121;31.05.2015;07:14:00;17.6;1.55;0;100;192;100;0;0;
51.318381;5.174254;31.05.2015;07:14:00;16.9;2.67;0;100;3072;100;0;0;
51.318334;5.174029;31.05.2015;07:14:00;18.7;1.88;0;100;48;100;0;0;
51.318354;5.173940;31.05.2015;07:14:01;18.2;2.06;0;100;12;100;0;0;
51.318402;5.174175;31.05.2015;07:14:01;18.7;1.69;0;100;768;100;0;0;
51.318387;5.174104;31.05.2015;07:14:01;17.5;1.54;0;100;192;100;0;0;
51.318414;5.174236;31.05.2015;07:14:01;17.3;2.71;0;100;3072;100;0;0;
51.318368;5.174011;31.05.2015;07:14:01;18.9;1.92;0;100;48;100;0;0;
51.318387;5.173923;31.05.2015;07:14:02;18.4;2.09;0;100;12;100;0;0;
51.318435;5.174158;31.05.2015;07:14:02;18.8;1.68;0;100;768;100;0;0;
51.318421;5.174086;31.05.2015;07:14:02;17.7;1.56;0;100;192;100;0;0;
51.318448;5.174219;31.05.2015;07:14:02;17.3;2.71;0;100;3072;100;0;0;
51.318402;5.173994;31.05.2015;07:14:02;18.6;1.88;0;100;48;100;0;0;
51.318421;5.173906;31.05.2015;07:14:03;18.1;2.07;0;100;12;100;0;0;
51.318469;5.174141;31.05.2015;07:14:03;18.9;1.76;0;100;768;100;0;0;
51.318454;5.174069;31.05.2015;07:14:03;17.7;1.57;0;100;192;100;0;0;
51.318482;5.174202;31.05.2015;07:14:03;17.2;2.69;0;100;3072;100;0;0;
51.318435;5.173977;31.05.2015;07:14:03;18.2;1.87;0;100;48;100;0;0;
51.318454;5.173889;31.05.2015;07:14:04;17.6;2.04;0;100;12;100;0;0;
51.318503;5.174123;31.05.2015;07:14:04;18.8;1.75;0;100;768;100;0;0;
51.318488;5.174052;31.05.2015;07:14:04;17.6;1.56;0;100;192;100;0;0;
51.318516;5.174184;31.05.2015;07:14:04;16.5;2.60;0;100;3072;100;0;0;
51.318469;5.173960;31.05.2015;07:14:04;17.6;1.80;0;100;48;100;0;0;
51.318487;5.173871;31.05.2015;07:14:05;17.1;1.98;0;100;12;100;0;0;
51.318537;5.174106;31.05.2015;07:14:05;18.6;1.76;0;100;768;100;0;0;
51.318522;5.174034;31.05.2015;07:14:05;17.1;1.54;0;100;192;100;0;0;
51.318550;5.174167;31.05.2015;07:14:05;16.0;2.52;0;100;3072;100;0;0;
51.318502;5.173942;31.05.2015;07:14:05;17.1;1.75;0;100;48;100;0;0;
51.318521;5.173854;31.05.2015;07:14:06;17.0;1.96;0;100;12;100;0;0;
51.318570;5.174088;31.05.2015;07:14:06;18.4;1.76;0;100;768;100;0;0;
51.318555;5.174017;31.05.2015;07:14:06;16.8;1.54;0;100;192;100;0;0;
51.318583;5.174149;31.05.2015;07:14:06;15.5;2.46;0;100;3072;100;0;0;
51.318536;5.173925;31.05.2015;07:14:06;17.1;1.75;0;100;48;100;0;0;
51.318554;5.173836;31.05.2015;07:14:07;16.8;1.95;0;100;12;100;0;0;
51.318604;5.174071;31.05.2015;07:14:07;18.3;1.79;0;100;768;100;0;0;
51.318589;5.173999;31.05.2015;07:14:07;16.4;1.52;0;100;192;100;0;0;
51.318617;5.174132;31.05.2015;07:14:07;15.6;2.48;0;100;3072;100;0;0;
51.318569;5.173908;31.05.2015;07:14:07;17.3;1.79;0;100;48;100;0;0;
51.318588;5.173819;31.05.2015;07:14:08;16.4;1.89;0;100;12;100;0;0;
51.318637;5.174053;31.05.2015;07:14:08;18.3;1.79;0;100;768;100;0;0;
51.318622;5.173982;31.05.2015;07:14:08;16.4;1.51;0;100;192;100;0;0;
51.318650;5.174114;31.05.2015;07:14:08;16.0;2.55;0;100;3072;100;0;0;
51.318603;5.173890;31.05.2015;07:14:08;17.5;1.81;0;100;48;100;0;0;
51.318622;5.173801;31.05.2015;07:14:09;16.3;1.86;0;100;12;100;0;0;
51.318670;5.174036;31.05.2015;07:14:09;18.0;1.75;0;100;768;100;0;0;
51.318656;5.173964;31.05.2015;07:14:09;16.5;1.50;0;100;192;100;0;0;
51.318683;5.174097;31.05.2015;07:14:09;16.5;2.62;0;100;3072;100;0;0;
51.318636;5.173872;31.05.2015;07:14:09;17.6;1.84;0;100;48;100;0;0;
51.318655;5.173784;31.05.2015;07:14:10;16.6;1.90;0;100;12;100;0;0;
51.318704;5.174018;31.05.2015;07:14:10;17.8;1.71;0;100;768;100;0;0;
51.318689;5.173947;31.05.2015;07:14:10;16.7;1.50;0;100;192;100;0;0;
51.318717;5.174080;31.05.2015;07:14:10;17.1;2.71;0;100;3072;100;0;0;
51.318670;5.173855;31.05.2015;07:14:10;17.8;1.90;0;100;48;100;0;0;
51.318689;5.173766;31.05.2015;07:14:11;17.5;2.04;0;100;12;100;0;0;
51.318737;5.174001;31.05.2015;07:14:11;17.9;1.70;0;100;768;100;0;0;
51.318723;5.173930;31.05.2015;07:14:11;17.1;1.53;0;100;192;100;0;0;
51.318750;5.174063;31.05.2015;07:14:11;17.5;2.72;0;100;3072;100;0;0;
51.318704;5.173838;31.05.2015;07:14:11;18.0;1.93;0;100;48;100;0;0;
51.318722;5.173749;31.05.2015;07:14:12;17.7;2.08;0;100;12;100;0;0;
51.318771;5.173984;31.05.2015;07:14:12;18.3;1.71;0;100;768;100;0;0;
51.318756;5.173913;31.05.2015;07:14:12;17.1;1.52;0;100;192;100;0;0;
51.318783;5.174046;31.05.2015;07:14:12;17.3;2.69;0;100;3072;100;0;0;
51.318737;5.173821;31.05.2015;07:14:12;18.1;1.96;0;100;48;100;0;0;
51.318755;5.173732;31.05.2015;07:14:13;17.5;2.05;0;100;12;100;0;0;
51.318805;5.173967;31.05.2015;07:14:13;17.9;1.67;0;100;768;100;0;0;
51.318790;5.173895;31.05.2015;07:14:13;17.1;1.50;0;100;192;100;0;0;
51.318818;5.174028;31.05.2015;07:14:13;16.8;2.63;0;100;3072;100;0;0;
